,EMG_s0,EMG_s1,EMG_s2,EMG_s3,EMG_s4,EMG_s5,EMG_s6,EMG_s7,timestamp
4464,-1.0,-4.0,-5.0,-2.0,0.0,1.0,2.0,-2.0,1650479207473350.0
4465,-1.0,4.0,4.0,1.0,1.0,-1.0,0.0,-2.0,1650479207473350.0
4466,-1.0,-1.0,0.0,-2.0,-3.0,0.0,-2.0,0.0,1650479207485960.0
4467,0.0,-2.0,-3.0,-2.0,0.0,0.0,0.0,0.0,1650479207485960.0
4468,-1.0,1.0,0.0,4.0,1.0,-2.0,-3.0,-1.0,1650479207493298.0
4469,-1.0,-1.0,7.0,2.0,-1.0,-2.0,2.0,0.0,1650479207493298.0
4470,-1.0,1.0,1.0,-1.0,0.0,0.0,1.0,1.0,1650479207509440.0
4471,1.0,-2.0,-1.0,-2.0,-1.0,-1.0,-4.0,-2.0,1650479207509440.0
4472,-1.0,-5.0,-4.0,-2.0,-1.0,-2.0,3.0,-1.0,1650479207515831.0
4473,-1.0,1.0,-3.0,-6.0,0.0,1.0,-2.0,-1.0,1650479207515831.0
4474,1.0,2.0,6.0,3.0,1.0,1.0,2.0,-1.0,1650479207532007.0
4475,-1.0,-1.0,-3.0,-1.0,-2.0,1.0,3.0,-1.0,1650479207532007.0
4476,0.0,0.0,-2.0,-3.0,-2.0,0.0,-1.0,0.0,1650479207533007.0
4477,-1.0,-4.0,4.0,1.0,-2.0,-3.0,-2.0,0.0,1650479207533007.0
4478,0.0,-2.0,-5.0,-1.0,0.0,1.0,0.0,-1.0,1650479207545967.0
4479,0.0,0.0,-5.0,-2.0,2.0,0.0,0.0,0.0,1650479207545967.0
4480,0.0,1.0,1.0,-1.0,-2.0,1.0,-1.0,-1.0,1650479207553275.0
4481,0.0,-2.0,2.0,-2.0,-1.0,1.0,-1.0,0.0,1650479207553275.0
4482,0.0,0.0,-5.0,-2.0,1.0,-2.0,-4.0,0.0,1650479207569186.0
4483,-3.0,-1.0,7.0,5.0,-3.0,-2.0,0.0,-1.0,1650479207569186.0
4484,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1650479207570218.0
4485,-1.0,-2.0,-4.0,-3.0,-2.0,-2.0,0.0,-1.0,1650479207570218.0
4486,-1.0,0.0,1.0,-3.0,-2.0,0.0,0.0,1.0,1650479207591990.0
4487,0.0,-3.0,-12.0,-1.0,0.0,-1.0,0.0,0.0,1650479207591990.0
4488,0.0,3.0,3.0,0.0,1.0,-1.0,-1.0,0.0,1650479207592990.0
4489,-1.0,-1.0,-3.0,-1.0,-1.0,-1.0,-1.0,-1.0,1650479207592990.0
4490,2.0,2.0,6.0,0.0,-1.0,0.0,1.0,1.0,1650479207605440.0
4491,-2.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1650479207605440.0
4492,-1.0,0.0,-4.0,-2.0,0.0,-1.0,-2.0,-1.0,1650479207613961.0
4493,0.0,-2.0,-1.0,-3.0,1.0,0.0,0.0,-2.0,1650479207613961.0
4494,-2.0,-3.0,-5.0,-4.0,-3.0,-3.0,-1.0,-3.0,1650479207629055.0
4495,0.0,2.0,9.0,1.0,0.0,0.0,-1.0,0.0,1650479207629055.0
4496,-1.0,0.0,-3.0,1.0,-1.0,1.0,1.0,0.0,1650479207635266.0
4497,2.0,-3.0,-3.0,0.0,2.0,1.0,0.0,1.0,1650479207635266.0
4498,-1.0,-2.0,1.0,0.0,-3.0,-2.0,0.0,-1.0,1650479207651985.0
4499,-1.0,1.0,0.0,1.0,-2.0,-1.0,0.0,0.0,1650479207651985.0
4500,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,-1.0,1650479207652985.0
4501,0.0,3.0,2.0,-1.0,-2.0,0.0,-1.0,-1.0,1650479207652985.0
4502,-2.0,-3.0,-9.0,1.0,1.0,0.0,-3.0,0.0,1650479207665685.0
4503,-1.0,2.0,-1.0,-4.0,0.0,0.0,3.0,0.0,1650479207665685.0
4504,0.0,-2.0,-1.0,1.0,-1.0,-2.0,-3.0,-2.0,1650479207674082.0
4505,-1.0,0.0,1.0,4.0,-1.0,1.0,1.0,-1.0,1650479207674082.0
4506,2.0,0.0,-2.0,0.0,-1.0,-3.0,-1.0,-1.0,1650479207689149.0
4507,1.0,1.0,0.0,-1.0,-3.0,-1.0,0.0,-2.0,1650479207689149.0
4508,0.0,-2.0,-3.0,0.0,-1.0,1.0,-2.0,-2.0,1650479207691020.0
4509,-1.0,-2.0,-1.0,-3.0,-1.0,-2.0,-2.0,-2.0,1650479207691020.0
4510,-2.0,1.0,0.0,2.0,0.0,-1.0,0.0,-1.0,1650479207711965.0
4511,-1.0,-1.0,-4.0,-2.0,-1.0,-1.0,0.0,-2.0,1650479207711965.0
4512,-2.0,-2.0,-2.0,-2.0,0.0,-1.0,3.0,1.0,1650479207712966.0
4513,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1650479207712966.0
4514,1.0,-2.0,-2.0,-3.0,-1.0,2.0,1.0,0.0,1650479207725830.0
4515,0.0,-2.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,1650479207725830.0
4516,-3.0,-1.0,-1.0,1.0,-2.0,-1.0,-1.0,-1.0,1650479207733799.0
4517,0.0,3.0,6.0,0.0,0.0,0.0,-1.0,0.0,1650479207733799.0
4518,0.0,1.0,0.0,-1.0,0.0,2.0,3.0,0.0,1650479207756206.0
4519,-1.0,-4.0,-3.0,-2.0,2.0,0.0,0.0,-1.0,1650479207756206.0
4520,0.0,1.0,-2.0,0.0,0.0,-1.0,-1.0,-2.0,1650479207758211.0
4521,0.0,0.0,-3.0,3.0,-2.0,-2.0,0.0,0.0,1650479207758211.0
4522,-2.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1650479207772050.0
4523,-1.0,-2.0,-1.0,-2.0,1.0,0.0,-3.0,-2.0,1650479207772050.0
4524,-1.0,1.0,-1.0,-2.0,0.0,-1.0,6.0,0.0,1650479207773052.0
4525,2.0,0.0,-1.0,-3.0,-1.0,-1.0,0.0,0.0,1650479207773052.0
4526,-2.0,-4.0,0.0,0.0,-1.0,-2.0,-2.0,-1.0,1650479207785298.0
4527,0.0,-1.0,-1.0,1.0,-2.0,-1.0,-3.0,0.0,1650479207785298.0
4528,0.0,0.0,3.0,-2.0,-2.0,1.0,-3.0,-1.0,1650479207794050.0
4529,-1.0,-2.0,-1.0,2.0,2.0,3.0,2.0,2.0,1650479207794050.0
4530,1.0,2.0,6.0,3.0,1.0,-1.0,1.0,1.0,1650479207809496.0
4531,-1.0,-5.0,-6.0,-3.0,-2.0,-2.0,-2.0,1.0,1650479207809496.0
4532,1.0,0.0,1.0,0.0,1.0,-3.0,-1.0,1.0,1650479207810345.0
4533,-1.0,1.0,-4.0,-2.0,-2.0,-1.0,-1.0,-1.0,1650479207810345.0
4534,0.0,0.0,3.0,0.0,-1.0,-1.0,-2.0,-2.0,1650479207831675.0
4535,-1.0,-2.0,-10.0,-3.0,-2.0,-1.0,-1.0,-2.0,1650479207831675.0
4536,1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,1650479207832663.0
4537,2.0,1.0,2.0,-1.0,0.0,0.0,-2.0,0.0,1650479207832663.0
4538,-2.0,-1.0,-4.0,-2.0,-3.0,-2.0,0.0,-1.0,1650479207844769.0
4539,1.0,5.0,8.0,2.0,0.0,1.0,-1.0,1.0,1650479207844769.0
4540,-2.0,0.0,2.0,-1.0,-2.0,0.0,-1.0,-2.0,1650479207854050.0
4541,-2.0,0.0,-4.0,-1.0,1.0,-1.0,1.0,1.0,1650479207854050.0
4542,-1.0,1.0,0.0,0.0,1.0,0.0,-1.0,-2.0,1650479207869057.0
4543,0.0,0.0,1.0,-3.0,-1.0,-1.0,0.0,0.0,1650479207869057.0
4544,0.0,-1.0,-3.0,-1.0,-2.0,-1.0,0.0,1.0,1650479207870924.0
4545,-1.0,-3.0,2.0,4.0,1.0,1.0,1.0,1.0,1650479207870924.0
4546,0.0,1.0,0.0,1.0,-3.0,-1.0,-1.0,0.0,1650479207892011.0
4547,-1.0,2.0,2.0,1.0,1.0,0.0,1.0,-2.0,1650479207892011.0
4548,-1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1650479207893011.0
4549,-2.0,-2.0,-5.0,-5.0,-1.0,-3.0,-1.0,-1.0,1650479207893011.0
4550,-1.0,-3.0,-6.0,-3.0,1.0,1.0,-1.0,-2.0,1650479207914401.0
4551,-1.0,-3.0,5.0,2.0,0.0,0.0,5.0,1.0,1650479207914401.0
4552,0.0,-2.0,-7.0,-1.0,-2.0,0.0,-1.0,1.0,1650479207915400.0
4553,-1.0,0.0,1.0,-2.0,0.0,0.0,-1.0,-1.0,1650479207915400.0
4554,0.0,0.0,0.0,-1.0,-2.0,-3.0,-4.0,0.0,1650479207929129.0
4555,0.0,1.0,1.0,-1.0,3.0,0.0,-1.0,0.0,1650479207929129.0
4556,-1.0,-4.0,-3.0,-4.0,-1.0,-1.0,-2.0,0.0,1650479207931020.0
4557,1.0,3.0,4.0,0.0,-3.0,0.0,-1.0,-1.0,1650479207931020.0
4558,0.0,2.0,-2.0,-2.0,-2.0,0.0,0.0,-1.0,1650479207951679.0
4559,-2.0,-5.0,-4.0,1.0,-1.0,-3.0,-1.0,0.0,1650479207951679.0
4560,2.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,1650479207953781.0
4561,0.0,-1.0,-3.0,-1.0,0.0,1.0,-2.0,-1.0,1650479207953781.0
4562,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,1650479207965862.0
4563,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1650479207965862.0
4564,-1.0,-2.0,-6.0,-1.0,-1.0,-1.0,-1.0,-2.0,1650479207974048.0
4565,-2.0,-2.0,0.0,-2.0,-1.0,-3.0,0.0,0.0,1650479207974048.0
4566,-1.0,0.0,1.0,1.0,3.0,1.0,2.0,-1.0,1650479207989396.0
4567,0.0,-2.0,3.0,-1.0,-3.0,0.0,-1.0,-1.0,1650479207989396.0
4568,0.0,0.0,1.0,0.0,1.0,-1.0,-4.0,-1.0,1650479207990415.0
4569,-1.0,1.0,-3.0,-2.0,0.0,0.0,3.0,1.0,1650479207990415.0
4570,0.0,-2.0,-2.0,1.0,0.0,-1.0,-1.0,-1.0,1650479208011931.0
4571,1.0,1.0,-1.0,1.0,-1.0,0.0,-3.0,-1.0,1650479208011931.0
4572,-1.0,0.0,6.0,-1.0,0.0,-1.0,0.0,-1.0,1650479208012947.0
4573,-2.0,-2.0,-2.0,-1.0,2.0,-1.0,-2.0,-2.0,1650479208012947.0
4574,0.0,-1.0,-1.0,-3.0,0.0,2.0,3.0,-1.0,1650479208034407.0
4575,-1.0,0.0,-3.0,-1.0,-2.0,1.0,2.0,2.0,1650479208034407.0
4576,1.0,2.0,6.0,1.0,-1.0,0.0,0.0,-1.0,1650479208035422.0
4577,-2.0,-3.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,1650479208035422.0
4578,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1650479208049591.0
4579,-2.0,-2.0,-10.0,-2.0,-2.0,0.0,-2.0,-1.0,1650479208049591.0
4580,-2.0,-1.0,0.0,-2.0,0.0,0.0,0.0,-1.0,1650479208050591.0
4581,1.0,1.0,-2.0,-1.0,-3.0,-2.0,-1.0,1.0,1650479208050591.0
4582,-1.0,-1.0,3.0,-1.0,-2.0,-3.0,-3.0,0.0,1650479208072010.0
4583,0.0,1.0,2.0,-1.0,-1.0,1.0,-1.0,-2.0,1650479208072010.0
4584,1.0,-1.0,-1.0,2.0,2.0,1.0,2.0,1.0,1650479208073011.0
4585,0.0,-3.0,-1.0,1.0,0.0,1.0,-1.0,0.0,1650479208073011.0
4586,0.0,-2.0,-5.0,-4.0,-2.0,1.0,1.0,-1.0,1650479208094229.0
4587,-1.0,1.0,-4.0,-5.0,-1.0,-2.0,0.0,-1.0,1650479208094229.0
4588,-1.0,-3.0,-3.0,-3.0,-1.0,0.0,-1.0,-2.0,1650479208095261.0
4589,-1.0,1.0,1.0,-2.0,-2.0,-1.0,1.0,-2.0,1650479208095261.0
4590,-3.0,-4.0,-4.0,-1.0,0.0,-1.0,-1.0,1.0,1650479208108706.0
4591,-2.0,-3.0,-1.0,0.0,-1.0,-2.0,-1.0,-1.0,1650479208108706.0
4592,-1.0,0.0,1.0,2.0,1.0,0.0,0.0,-2.0,1650479208116525.0
4593,-1.0,-3.0,-4.0,-2.0,-1.0,-1.0,1.0,0.0,1650479208116525.0
4594,-1.0,0.0,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,1650479208131628.0
4595,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1650479208131628.0
4596,0.0,-2.0,-4.0,0.0,0.0,-2.0,1.0,1.0,1650479208132592.0
4597,-1.0,-2.0,0.0,-2.0,-1.0,-3.0,-1.0,0.0,1650479208132592.0
4598,-1.0,4.0,4.0,1.0,1.0,1.0,2.0,0.0,1650479208154696.0
4599,0.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1650479208154696.0
4600,-1.0,3.0,0.0,-1.0,-2.0,-2.0,-1.0,0.0,1650479208155728.0
4601,1.0,-2.0,-3.0,-1.0,0.0,0.0,1.0,1.0,1650479208155728.0
4602,1.0,2.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,1650479208168891.0
4603,1.0,0.0,2.0,-1.0,-2.0,0.0,-2.0,-1.0,1650479208168891.0
4604,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1650479208170771.0
4605,-1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1650479208170771.0
4606,-1.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,-1.0,1650479208191725.0
4607,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1650479208191725.0
4608,-1.0,-2.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,1650479208192718.0
4609,0.0,0.0,1.0,0.0,-2.0,0.0,-1.0,-4.0,1650479208192718.0
4610,0.0,-3.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1650479208214568.0
4611,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,1650479208214568.0
4612,0.0,-2.0,-2.0,-1.0,1.0,0.0,-1.0,-1.0,1650479208215568.0
4613,-1.0,-2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,1650479208215568.0
4614,0.0,-1.0,-1.0,-2.0,-1.0,-2.0,0.0,0.0,1650479208228851.0
4615,0.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,1650479208228851.0
4616,-2.0,-1.0,0.0,-1.0,1.0,-2.0,-1.0,0.0,1650479208234835.0
4617,-1.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,1650479208234835.0
4618,-1.0,-1.0,-2.0,-1.0,0.0,0.0,0.0,0.0,1650479208251969.0
4619,-2.0,-1.0,2.0,0.0,-2.0,-2.0,-1.0,-2.0,1650479208251969.0
4620,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1650479208252969.0
4621,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1650479208252969.0
4622,-1.0,-1.0,1.0,-3.0,-4.0,-3.0,-3.0,0.0,1650479208274570.0
4623,0.0,1.0,2.0,2.0,-1.0,0.0,1.0,0.0,1650479208274570.0
4624,1.0,-3.0,6.0,0.0,2.0,-1.0,-1.0,0.0,1650479208275570.0
4625,-2.0,2.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1650479208275570.0
4626,-2.0,-2.0,-3.0,0.0,0.0,-1.0,-1.0,0.0,1650479208288002.0
4627,1.0,-4.0,-4.0,-2.0,-2.0,-2.0,-1.0,0.0,1650479208288002.0
4628,-1.0,-1.0,4.0,5.0,-1.0,-1.0,-2.0,-1.0,1650479208295733.0
4629,0.0,-1.0,-1.0,-1.0,0.0,-2.0,-2.0,0.0,1650479208295733.0
4630,-1.0,0.0,-1.0,-2.0,-1.0,-1.0,0.0,-2.0,1650479208311950.0
4631,0.0,-1.0,-5.0,-1.0,0.0,1.0,-2.0,0.0,1650479208311950.0
4632,-1.0,3.0,3.0,-2.0,-1.0,0.0,0.0,-1.0,1650479208312827.0
4633,0.0,-1.0,-2.0,-1.0,-1.0,1.0,0.0,1.0,1650479208312827.0
4634,1.0,-1.0,-4.0,-2.0,0.0,-2.0,0.0,-2.0,1650479208334249.0
4635,-1.0,-1.0,6.0,0.0,-1.0,0.0,0.0,1.0,1650479208334249.0
4636,-1.0,-2.0,-12.0,-3.0,-2.0,-1.0,-2.0,1.0,1650479208335248.0
4637,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1650479208335248.0
4638,0.0,-1.0,1.0,0.0,1.0,-2.0,-2.0,-2.0,1650479208348397.0
4639,-2.0,1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,1650479208348397.0
4640,-2.0,-3.0,2.0,0.0,-2.0,-1.0,-1.0,-1.0,1650479208355638.0
4641,-2.0,-1.0,-3.0,-1.0,-2.0,-1.0,-3.0,-2.0,1650479208355638.0
4642,-1.0,-4.0,-3.0,1.0,-2.0,0.0,-1.0,0.0,1650479208371986.0
4643,0.0,1.0,-2.0,-3.0,1.0,1.0,-1.0,-1.0,1650479208371986.0
4644,0.0,0.0,4.0,4.0,0.0,2.0,6.0,2.0,1650479208372986.0
4645,0.0,-3.0,-4.0,-3.0,-1.0,-3.0,-3.0,-1.0,1650479208372986.0
4646,0.0,0.0,1.0,-1.0,-2.0,1.0,6.0,1.0,1650479208394198.0
4647,0.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1650479208394198.0
4648,0.0,-1.0,-9.0,-2.0,1.0,-2.0,-1.0,0.0,1650479208395250.0
4649,-1.0,-1.0,-2.0,0.0,0.0,0.0,-1.0,-2.0,1650479208395250.0
4650,1.0,1.0,4.0,3.0,1.0,-2.0,-1.0,0.0,1650479208408998.0
4651,1.0,-2.0,-3.0,0.0,-2.0,0.0,0.0,2.0,1650479208408998.0
4652,-1.0,-3.0,3.0,-1.0,-1.0,0.0,0.0,-1.0,1650479208415833.0
4653,-1.0,-2.0,-10.0,-2.0,-3.0,-2.0,-1.0,2.0,1650479208415833.0
4654,0.0,3.0,0.0,-1.0,-1.0,1.0,-2.0,-1.0,1650479208439186.0
4655,0.0,0.0,1.0,1.0,1.0,-2.0,2.0,-1.0,1650479208439186.0
4656,-2.0,1.0,1.0,1.0,-1.0,-1.0,0.0,-2.0,1650479208440214.0
4657,-1.0,0.0,4.0,1.0,1.0,-1.0,0.0,-1.0,1650479208440214.0
4658,-1.0,-1.0,-3.0,1.0,1.0,2.0,0.0,0.0,1650479208454360.0
4659,-2.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1650479208454360.0
4660,0.0,-4.0,-8.0,-4.0,-3.0,-1.0,-2.0,-1.0,1650479208455360.0
4661,0.0,4.0,9.0,1.0,-1.0,1.0,1.0,-1.0,1650479208455360.0
4662,-2.0,0.0,-2.0,0.0,-4.0,-1.0,-1.0,0.0,1650479208468502.0
4663,-2.0,-1.0,-3.0,-2.0,-1.0,0.0,-2.0,-1.0,1650479208468502.0
4664,-2.0,3.0,5.0,4.0,0.0,0.0,1.0,-1.0,1650479208476985.0
4665,1.0,-2.0,-4.0,-1.0,0.0,0.0,-1.0,-2.0,1650479208476985.0
4666,0.0,-1.0,0.0,-2.0,-1.0,-2.0,-2.0,-1.0,1650479208491993.0
4667,-2.0,0.0,1.0,-2.0,-1.0,-1.0,-1.0,0.0,1650479208491993.0
4668,0.0,0.0,-1.0,-2.0,-2.0,-1.0,1.0,-2.0,1650479208492993.0
4669,2.0,0.0,3.0,-2.0,0.0,0.0,0.0,1.0,1650479208492993.0
4670,-1.0,-2.0,-2.0,-2.0,0.0,1.0,0.0,0.0,1650479208514664.0
4671,0.0,-3.0,-6.0,0.0,0.0,-1.0,-1.0,-1.0,1650479208514664.0
4672,-1.0,-2.0,1.0,-1.0,-1.0,-1.0,-4.0,1.0,1650479208515696.0
4673,-1.0,0.0,-2.0,-1.0,-1.0,0.0,4.0,0.0,1650479208515696.0
4674,1.0,0.0,-3.0,-1.0,-1.0,-1.0,-2.0,0.0,1650479208528844.0
4675,0.0,-1.0,2.0,1.0,-1.0,0.0,-1.0,-1.0,1650479208528844.0
4676,0.0,2.0,-1.0,-3.0,-1.0,0.0,-3.0,0.0,1650479208535195.0
4677,-1.0,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,1650479208535195.0
4678,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,1650479208551165.0
4679,0.0,1.0,2.0,0.0,1.0,-1.0,1.0,-1.0,1650479208551165.0
4680,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,-4.0,1650479208553157.0
4681,-2.0,-4.0,0.0,-2.0,0.0,-2.0,-1.0,-2.0,1650479208553157.0
4682,0.0,1.0,2.0,3.0,0.0,-1.0,-1.0,-1.0,1650479208574695.0
4683,-2.0,-1.0,1.0,0.0,-2.0,-1.0,0.0,0.0,1650479208574695.0
4684,-1.0,-1.0,-2.0,-5.0,-1.0,1.0,0.0,-1.0,1650479208575726.0
4685,0.0,-1.0,1.0,-2.0,-1.0,0.0,-2.0,-1.0,1650479208575726.0
4686,-2.0,-1.0,-2.0,-1.0,1.0,0.0,1.0,1.0,1650479208588095.0
4687,-1.0,0.0,-1.0,-3.0,-2.0,-2.0,-1.0,0.0,1650479208588095.0
4688,0.0,0.0,2.0,-1.0,0.0,-2.0,1.0,0.0,1650479208596694.0
4689,-2.0,-3.0,-5.0,-3.0,-2.0,-1.0,1.0,-1.0,1650479208596694.0
4690,0.0,-1.0,1.0,2.0,1.0,1.0,-2.0,-1.0,1650479208611847.0
4691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1650479208611847.0
4692,2.0,0.0,-6.0,-1.0,-2.0,-1.0,0.0,0.0,1650479208612843.0
4693,-2.0,1.0,7.0,2.0,1.0,-1.0,-2.0,0.0,1650479208612843.0
4694,-1.0,-1.0,-4.0,-2.0,-2.0,0.0,0.0,0.0,1650479208634475.0
4695,-2.0,-1.0,1.0,1.0,2.0,1.0,1.0,-1.0,1650479208634475.0
4696,-1.0,-2.0,-2.0,0.0,-2.0,-1.0,0.0,-1.0,1650479208635476.0
4697,-1.0,0.0,-3.0,-2.0,0.0,-2.0,0.0,-2.0,1650479208635476.0
4698,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,3.0,1650479208648177.0
4699,-1.0,-2.0,-2.0,-2.0,-1.0,-1.0,1.0,1.0,1650479208648177.0
4700,-1.0,-2.0,-2.0,1.0,-1.0,2.0,0.0,-1.0,1650479208656338.0
4701,2.0,2.0,0.0,-1.0,-2.0,-1.0,-3.0,0.0,1650479208656338.0
4702,-1.0,1.0,3.0,0.0,0.0,-1.0,1.0,-1.0,1650479208671746.0
4703,0.0,-3.0,-2.0,-1.0,0.0,-1.0,0.0,0.0,1650479208671746.0
4704,0.0,-2.0,1.0,0.0,1.0,-1.0,-2.0,1.0,1650479208672606.0
4705,-1.0,-1.0,0.0,-1.0,1.0,1.0,3.0,2.0,1650479208672606.0
4706,-2.0,-2.0,-3.0,-3.0,0.0,0.0,-3.0,-2.0,1650479208694187.0
4707,-1.0,4.0,4.0,0.0,-2.0,1.0,3.0,0.0,1650479208694187.0
4708,0.0,0.0,-4.0,0.0,1.0,-1.0,-1.0,1.0,1650479208695187.0
4709,-1.0,2.0,6.0,2.0,1.0,0.0,0.0,-1.0,1650479208695187.0
4710,-1.0,-2.0,-3.0,-3.0,-1.0,-2.0,1.0,1.0,1650479208708150.0
4711,-1.0,-2.0,-1.0,-2.0,1.0,-1.0,-2.0,-2.0,1650479208708150.0
4712,0.0,0.0,3.0,-2.0,-3.0,-1.0,-1.0,-1.0,1650479208717005.0
4713,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,-2.0,1650479208717005.0
4714,-1.0,0.0,-2.0,-2.0,-1.0,0.0,-2.0,-1.0,1650479208732017.0
4715,0.0,2.0,-1.0,-1.0,-1.0,-2.0,-3.0,0.0,1650479208732017.0
4716,-2.0,-1.0,-3.0,-1.0,1.0,0.0,0.0,0.0,1650479208733018.0
4717,-1.0,-3.0,-4.0,-4.0,-1.0,0.0,-1.0,0.0,1650479208733018.0
4718,0.0,1.0,7.0,8.0,1.0,-1.0,0.0,0.0,1650479208754169.0
4719,-3.0,1.0,2.0,-1.0,0.0,0.0,0.0,1.0,1650479208754169.0
4720,-1.0,1.0,1.0,-1.0,0.0,-3.0,-1.0,-2.0,1650479208756178.0
4721,0.0,-1.0,-2.0,-3.0,-2.0,1.0,1.0,2.0,1650479208756178.0
4722,-1.0,-1.0,-4.0,-4.0,-1.0,0.0,2.0,0.0,1650479208767182.0
4723,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,-2.0,1650479208767182.0
4724,1.0,4.0,1.0,1.0,-1.0,0.0,-2.0,1.0,1650479208776984.0
4725,-1.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,1650479208776984.0
4726,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-3.0,-1.0,1650479208792013.0
4727,-2.0,-5.0,-4.0,-3.0,-2.0,-4.0,-1.0,-1.0,1650479208792013.0
4728,1.0,3.0,1.0,2.0,0.0,1.0,0.0,-1.0,1650479208793013.0
4729,-1.0,-7.0,-7.0,-4.0,-3.0,-2.0,-4.0,-3.0,1650479208793013.0
4730,-1.0,4.0,2.0,1.0,1.0,-1.0,0.0,-2.0,1650479208814626.0
4731,1.0,-2.0,-2.0,-2.0,-3.0,-1.0,0.0,0.0,1650479208814626.0
4732,-2.0,-1.0,-1.0,0.0,1.0,0.0,3.0,1.0,1650479208815554.0
4733,-1.0,3.0,0.0,0.0,-2.0,-1.0,-2.0,0.0,1650479208815554.0
4734,-2.0,-2.0,-4.0,-2.0,-1.0,-1.0,2.0,-1.0,1650479208827990.0
4735,-1.0,-2.0,-3.0,2.0,0.0,1.0,-3.0,-1.0,1650479208827990.0
4736,-1.0,-1.0,5.0,-1.0,1.0,0.0,1.0,0.0,1650479208837000.0
4737,-1.0,0.0,3.0,1.0,-1.0,-1.0,-2.0,-1.0,1650479208837000.0
4738,-1.0,-3.0,-7.0,-2.0,-1.0,-1.0,-2.0,-1.0,1650479208851971.0
4739,1.0,-2.0,-5.0,0.0,2.0,-1.0,0.0,-1.0,1650479208851971.0
4740,1.0,-4.0,3.0,1.0,-2.0,-1.0,2.0,1.0,1650479208852850.0
4741,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1650479208852850.0
4742,-2.0,0.0,3.0,-1.0,0.0,-1.0,-3.0,-1.0,1650479208874691.0
4743,1.0,1.0,5.0,3.0,1.0,0.0,1.0,0.0,1650479208874691.0
4744,-2.0,-3.0,-7.0,-1.0,-2.0,-2.0,-2.0,-1.0,1650479208875722.0
4745,0.0,0.0,-1.0,-1.0,1.0,0.0,-3.0,0.0,1650479208875722.0
4746,-1.0,-2.0,1.0,-2.0,0.0,-1.0,1.0,0.0,1650479208887916.0
4747,-1.0,0.0,-5.0,-3.0,-1.0,-1.0,-1.0,-2.0,1650479208887916.0
4748,-1.0,-1.0,0.0,0.0,-2.0,-1.0,0.0,-2.0,1650479208896660.0
4749,-2.0,-1.0,-3.0,-2.0,0.0,-2.0,-2.0,-3.0,1650479208896660.0
4750,0.0,-3.0,0.0,1.0,-3.0,-2.0,1.0,-1.0,1650479208911981.0
4751,0.0,1.0,1.0,-1.0,-1.0,1.0,2.0,1.0,1650479208911981.0
4752,0.0,0.0,-2.0,-2.0,0.0,-1.0,-2.0,-1.0,1650479208912838.0
